year,asylum_country_code,origin_country_name,asylum_country_name,population_type,location,urban_rural,accommodation_type,female_adolescent,female_adult,female_elderly,female_age_unknown,female_total,male_adolescent,male_adult,male_elderly,male_age_unknown,male_total,total,female_children,male_children,total_children,total_adults
2019,FIN,Sri Lanka,Finland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0
2019,FRA,Sri Lanka,France,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,2155,0,0,0,0
2019,FRA,Sri Lanka,France,REF,Dispersed in the country / territory,U,U,0,0,0,7813,7813,0,0,0,16008,16008,23821,0,0,0,0
2019,GBR,Sri Lanka,United Kingdom of Great Britain and Northern Ireland,ASY,Dispersed in the country / territory,V,U,0,0,0,450,450,0,0,0,969,969,1419,0,0,0,0
2019,GBR,Sri Lanka,United Kingdom of Great Britain and Northern Ireland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5522,0,0,0,0
2019,DEU,Sri Lanka,Germany,ASY,Dispersed in the country / territory,V,U,21,264,11,0,392,26,837,10,0,983,1375,96,110,206,1101
2019,DEU,Sri Lanka,Germany,REF,Dispersed in the country / territory,V,U,42,656,243,0,1032,53,2233,262,0,2667,3699,91,119,210,2889
2019,GRC,Sri Lanka,Greece,ASY,Dispersed in the country / territory,V,U,0,0,0,6,6,0,0,0,93,93,99,0,0,0,0
2019,GRC,Sri Lanka,Greece,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0
2019,GIN,Sri Lanka,Guinea,REF,Conakry : Special zone,U,I,0,0,0,0,0,0,8,0,0,8,8,0,0,0,8
2019,HKG,Sri Lanka,"China, Hong Kong Special Administrative Region",REF,Dispersed in the country / territory,U,I,0,5,0,0,5,0,12,0,0,12,17,0,0,0,17
2019,HUN,Sri Lanka,Hungary,REF,Dispersed in the country / territory,V,I,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
2019,CIV,Sri Lanka,Côte d'Ivoire,REF,Abidjan : Departement,U,I,0,0,0,0,5,0,0,0,0,0,5,5,0,5,0
2019,IND,Sri Lanka,India,REF,Tamil Nadu : State,V,P,0,0,0,30012,30012,0,0,0,29416,29416,59428,0,0,0,0
2019,IDN,Sri Lanka,Indonesia,ASY,"Jakarta and Surrounding Areas (Province: DKI Jakarta, Jawa Barat, Banten)",U,I,0,0,0,0,0,0,29,0,0,29,29,0,0,0,29
2019,IDN,Sri Lanka,Indonesia,ASY,Sumatra Utara,U,C,0,0,0,0,7,0,0,0,0,0,7,7,0,7,0
2019,IDN,Sri Lanka,Indonesia,REF,"Jakarta and Surrounding Areas (Province: DKI Jakarta, Jawa Barat, Banten)",U,C,0,12,0,0,17,9,18,0,0,27,44,5,0,5,30
2019,IDN,Sri Lanka,Indonesia,REF,"Jakarta and Surrounding Areas (Province: DKI Jakarta, Jawa Barat, Banten)",U,I,0,9,0,0,9,0,13,0,0,13,22,0,0,0,22
2019,IDN,Sri Lanka,Indonesia,REF,Sulawesi Selatan : Provinsi - Province,U,C,0,9,0,0,14,6,8,0,0,14,28,5,0,5,17
2019,IDN,Sri Lanka,Indonesia,REF,Sumatra Utara,U,C,12,76,5,0,140,9,109,0,0,163,303,47,45,92,185
2019,IRL,Sri Lanka,Ireland,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,7,0,0,12,12,0,5,5,7
2019,IRL,Sri Lanka,Ireland,REF,Dispersed in the country / territory,V,U,0,5,0,0,5,0,11,5,0,16,21,0,0,0,16
2019,ISR,Sri Lanka,Israel,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,1115,0,0,0,0
2019,ITA,Sri Lanka,Italy,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0
2019,ITA,Sri Lanka,Italy,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,588,0,0,0,0
2019,JOR,Sri Lanka,Jordan,ASY,Dispersed in the country / territory,U,I,0,9,0,0,9,0,0,0,0,0,9,0,0,0,9
2019,JOR,Sri Lanka,Jordan,REF,Amman : Governorate,U,I,0,8,0,0,8,0,0,0,0,0,8,0,0,0,8
2019,JPN,Sri Lanka,Japan,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0
2019,KEN,Sri Lanka,Kenya,REF,Nairobi : County,U,I,0,0,0,0,0,0,9,0,0,9,9,0,0,0,9
2019,KOR,Sri Lanka,Republic of Korea,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0
2019,KOR,Sri Lanka,Republic of Korea,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
2019,KWT,Sri Lanka,Kuwait,ASY,Kuwait City,U,I,0,6,0,0,6,0,0,0,0,0,6,0,0,0,6
2019,LBN,Sri Lanka,Lebanon,ASY,Mount Lebanon : Mohafazah - Governorate,U,U,0,6,0,0,11,0,0,0,0,0,11,5,0,5,6
2019,LBN,Sri Lanka,Lebanon,OOC,Mount Lebanon : Mohafazah - Governorate,U,U,0,5,0,0,5,0,0,0,0,0,5,0,0,0,5
2019,LKA,Sri Lanka,Sri Lanka,IDP,Jaffna : District,V,U,0,0,0,0,0,0,0,0,0,0,23282,0,0,0,0
2019,LKA,Sri Lanka,Sri Lanka,IDP,Kilinochchi : District,V,U,0,0,0,0,0,0,0,0,0,0,1039,0,0,0,0
2019,LKA,Sri Lanka,Sri Lanka,IDP,Mullaitivu : District,V,U,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0
2019,LKA,Sri Lanka,Sri Lanka,IDP,Trincomalee : District,V,U,0,0,0,0,0,0,0,0,0,0,557,0,0,0,0
2019,LKA,Sri Lanka,Sri Lanka,IDP,Vavuniya : District,V,U,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0
2019,LKA,Sri Lanka,Sri Lanka,RDP,Jaffna : District,V,U,0,0,0,0,0,0,0,0,0,0,10035,0,0,0,0
2019,LKA,Sri Lanka,Sri Lanka,RDP,Kilinochchi : District,V,U,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0
2019,LKA,Sri Lanka,Sri Lanka,RET,Ampara : District,V,I,0,0,0,0,0,0,9,0,0,9,9,0,0,0,9
2019,LKA,Sri Lanka,Sri Lanka,RET,Colombo : District,V,I,0,6,5,0,11,0,6,0,0,6,17,0,0,0,12
2019,LKA,Sri Lanka,Sri Lanka,RET,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
2019,LKA,Sri Lanka,Sri Lanka,RET,Jaffna : District,V,I,9,78,23,0,137,10,65,18,0,106,243,27,13,40,143
2019,LKA,Sri Lanka,Sri Lanka,RET,Kilinochchi : District,V,I,0,21,7,0,36,7,15,5,0,27,63,8,0,8,36
2019,LKA,Sri Lanka,Sri Lanka,RET,Mannar : District,V,I,10,72,28,0,138,9,69,19,0,113,251,28,16,44,141
2019,LKA,Sri Lanka,Sri Lanka,RET,Mullaitivu : District,V,I,5,33,5,0,43,0,27,5,0,37,80,0,5,5,60
2019,LKA,Sri Lanka,Sri Lanka,RET,Trincomalee : District,V,I,11,69,10,0,108,11,61,8,0,93,201,18,13,31,130
2019,LKA,Sri Lanka,Sri Lanka,RET,Vavuniya : District,V,I,14,53,16,0,92,7,60,17,0,102,194,9,18,27,113
2019,LTU,Sri Lanka,Lithuania,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
2019,LUX,Sri Lanka,Luxembourg,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2019,LVA,Sri Lanka,Latvia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2019,MEX,Sri Lanka,Mexico,ASY,Dispersed in the country / territory,U,I,0,5,0,0,10,0,35,0,0,35,45,5,0,5,40
2019,MEX,Sri Lanka,Mexico,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
2019,MYS,Sri Lanka,Malaysia,ASY,Kuala Lumpur : Wilayah Persekutuan - Federal territory,U,I,21,262,11,0,357,31,595,14,0,689,1046,63,49,112,857
2019,MYS,Sri Lanka,Malaysia,REF,Kuala Lumpur : Wilayah Persekutuan - Federal territory,U,I,26,196,21,0,309,28,441,16,0,548,857,66,63,129,637
2019,MLT,Sri Lanka,Malta,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
2019,MLT,Sri Lanka,Malta,REF,Community,U,I,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
2019,NPL,Sri Lanka,Nepal,ASY,Kathmandu : District,U,I,0,0,0,0,6,0,0,0,0,0,6,6,0,6,0
2019,NPL,Sri Lanka,Nepal,REF,Kathmandu : District,U,I,0,7,0,0,7,5,8,0,0,13,20,0,0,0,15
2019,NLD,Sri Lanka,Netherlands (Kingdom of the),ASY,Dispersed in the country / territory,V,U,0,0,0,18,18,0,0,0,29,29,47,0,0,0,0
2019,NLD,Sri Lanka,Netherlands (Kingdom of the),REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,543,0,0,0,0
2019,NGA,Sri Lanka,Nigeria,REF,Lagos : State,U,I,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2019,NOR,Sri Lanka,Norway,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2019,NOR,Sri Lanka,Norway,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0
2019,NRU,Sri Lanka,Nauru,ASY,Nauru,V,U,0,11,0,0,16,8,27,0,0,35,51,5,0,5,38
2019,NRU,Sri Lanka,Nauru,REF,Nauru,V,U,5,10,0,0,21,8,44,0,0,52,73,6,0,6,54
2019,NZL,Sri Lanka,New Zealand,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0
2019,NZL,Sri Lanka,New Zealand,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
2019,PAN,Sri Lanka,Panama,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
2019,PRY,Sri Lanka,Paraguay,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2019,PER,Sri Lanka,Peru,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
2019,PHL,Sri Lanka,Philippines,REF,CALABARZON (Region IV-A ) : Region,U,I,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2019,PHL,Sri Lanka,Philippines,REF,National Capital Region (NCR) : Region,U,I,0,7,0,0,7,0,8,0,0,8,15,0,0,0,15
2019,PNG,Sri Lanka,Papua New Guinea,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,10,0,0,10,10,0,0,0,10
2019,POL,Sri Lanka,Poland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0
2019,PRT,Sri Lanka,Portugal,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0
2019,PRT,Sri Lanka,Portugal,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0
2019,ROU,Sri Lanka,Romania,ASY,Dispersed in the country / territory,V,U,0,0,0,5,5,0,0,0,0,0,5,0,0,0,0
2019,ZAF,Sri Lanka,South Africa,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
2019,ZAF,Sri Lanka,South Africa,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
2019,SEN,Sri Lanka,Senegal,ASY,Dakar,U,I,0,0,0,0,0,0,6,0,0,6,6,0,0,0,6
2019,ESP,Sri Lanka,Spain,ASY,Dispersed in the country / territory,U,I,0,0,0,5,5,0,0,0,35,35,40,0,0,0,0
2019,ESP,Sri Lanka,Spain,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0
2019,SVN,Sri Lanka,Slovenia,ASY,Ljubljana : Obcine - Municipality,U,P,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0
2019,SWZ,Sri Lanka,Eswatini,REF,Dispersed in the country / territory,V,I,0,0,0,0,5,0,0,0,0,0,5,5,0,5,0
2019,SWE,Sri Lanka,Sweden,ASY,Dispersed in the country / territory,V,U,0,0,0,21,21,0,0,0,37,37,58,0,0,0,0
2019,SWE,Sri Lanka,Sweden,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0
2019,CHE,Sri Lanka,Switzerland,ASY,Dispersed in the country / territory,V,C,15,176,9,0,251,25,987,5,0,1068,1319,51,51,102,1163
2019,CHE,Sri Lanka,Switzerland,REF,Dispersed in the country / territory,V,U,39,342,134,0,611,53,510,54,0,691,1302,96,74,170,852
2019,CHE,Sri Lanka,Switzerland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,4517,0,0,0,0
2019,SYR,Sri Lanka,Syrian Arab Republic,ASY,Damascus : Mohafazah - Governorate,U,I,0,0,0,0,5,0,0,0,0,0,5,5,0,5,0
2019,THA,Sri Lanka,Thailand,ASY,Bangkok : Metropolitan administration,U,I,0,8,0,0,8,0,9,0,0,16,24,0,7,7,17
2019,THA,Sri Lanka,Thailand,REF,Bangkok : Metropolitan administration,U,I,7,35,0,0,52,23,43,0,0,79,131,10,13,23,78
2019,TGO,Sri Lanka,Togo,ASY,Lome : Commune,U,I,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2019,UKR,Sri Lanka,Ukraine,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,29,0,0,29,29,0,0,0,29
2019,UKR,Sri Lanka,Ukraine,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0
2019,USA,Sri Lanka,United States of America,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,1746,0,0,0,0
2019,USA,Sri Lanka,United States of America,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,1232,0,0,0,0
2020,EGY,Sri Lanka,Egypt,ASY,Cairo : Muhafazah - Governorate,U,I,0,5,0,0,5,0,0,0,0,0,5,0,0,0,5
2020,ARG,Sri Lanka,Argentina,REF,Dispersed in the country / territory,V,I,0,6,0,0,6,0,18,12,0,30,36,0,0,0,24
2020,AUS,Sri Lanka,Australia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,2640,0,0,0,0
2020,AUS,Sri Lanka,Australia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,4194,0,0,0,0
2020,AUT,Sri Lanka,Austria,ASY,Dispersed in the country / territory,V,U,0,0,0,5,5,0,0,0,22,22,27,0,0,0,0
2020,AUT,Sri Lanka,Austria,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0
2020,BEL,Sri Lanka,Belgium,ASY,Dispersed in the country / territory,V,C,0,0,0,10,10,0,0,0,45,45,55,0,0,0,0
2020,BEL,Sri Lanka,Belgium,REF,Dispersed in the country / territory,V,I,0,0,0,124,124,0,0,0,180,180,304,0,0,0,0
2020,BEN,Sri Lanka,Benin,REF,Dispersed in the country / territory,V,U,0,0,0,0,5,0,0,0,0,0,5,5,0,5,0
2020,BRA,Sri Lanka,Brazil,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0
2020,BRA,Sri Lanka,Brazil,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
2020,CAN,Sri Lanka,Canada,ASY,Dispersed in the country / territory,U,I,0,80,32,79,191,0,776,0,71,847,1038,0,0,0,856
2020,CAN,Sri Lanka,Canada,REF,Dispersed in the country / territory,U,I,0,20,0,39,59,0,162,0,47,217,276,0,8,8,182
2020,CAN,Sri Lanka,Canada,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,1789,0,0,0,0
2020,CHL,Sri Lanka,Chile,REF,Dispersed in the country / territory,V,I,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2020,CYP,Sri Lanka,Cyprus,ASY,Dispersed in the country / territory,V,U,0,0,0,157,157,0,0,0,404,404,561,0,0,0,0
2020,CYP,Sri Lanka,Cyprus,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
2020,CZE,Sri Lanka,Czechia,REF,Dispersed in the country / territory,V,I,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
2020,DNK,Sri Lanka,Denmark,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0
2020,DNK,Sri Lanka,Denmark,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0
2020,DOM,Sri Lanka,Dominican Republic,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0
2020,ECU,Sri Lanka,Ecuador,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,14,0,0,14,14,0,0,0,14
2020,ECU,Sri Lanka,Ecuador,REF,Dispersed in the country / territory,V,U,0,5,0,0,5,0,13,0,0,13,18,0,0,0,18
2020,FIN,Sri Lanka,Finland,ASY,Dispersed in the country / territory,V,U,0,0,0,6,6,0,0,0,17,17,23,0,0,0,0
2020,FIN,Sri Lanka,Finland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0
2020,FRA,Sri Lanka,France,ASY,Dispersed in the country / territory,V,U,0,0,0,744,744,0,0,0,1654,1654,2398,0,0,0,0
2020,FRA,Sri Lanka,France,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,23764,0,0,0,0
2020,GBR,Sri Lanka,United Kingdom of Great Britain and Northern Ireland,ASY,Dispersed in the country / territory,V,U,0,0,0,508,508,0,0,0,1078,1078,1586,0,0,0,0
2020,GBR,Sri Lanka,United Kingdom of Great Britain and Northern Ireland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5338,0,0,0,0
2020,GEO,Sri Lanka,Georgia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,5,0,0,0,0,0,5,5,0,5,0
2020,DEU,Sri Lanka,Germany,ASY,Dispersed in the country / territory,V,U,20,143,5,0,235,12,478,7,0,566,801,67,69,136,621
2020,DEU,Sri Lanka,Germany,REF,Dispersed in the country / territory,V,U,45,631,241,0,1014,52,2138,296,0,2612,3626,97,126,223,2769
2020,GRC,Sri Lanka,Greece,ASY,Dispersed in the country / territory,V,U,0,0,0,5,5,0,0,0,127,127,132,0,0,0,0
2020,GRC,Sri Lanka,Greece,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0
2020,GIN,Sri Lanka,Guinea,REF,Conakry : Special zone,U,I,0,0,0,0,0,0,0,0,0,9,9,0,9,9,0
2020,HKG,Sri Lanka,"China, Hong Kong Special Administrative Region",REF,Dispersed in the country / territory,U,I,0,0,0,0,5,0,16,0,0,16,21,5,0,5,16
2020,HUN,Sri Lanka,Hungary,REF,Dispersed in the country / territory,V,U,0,0,0,5,5,0,0,0,6,6,11,0,0,0,0
2020,ISL,Sri Lanka,Iceland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2020,CIV,Sri Lanka,Côte d'Ivoire,REF,Abidjan : Departement,U,I,0,0,0,0,5,0,0,0,0,0,5,5,0,5,0
2020,IND,Sri Lanka,India,REF,Tamil Nadu : State,V,I,0,0,0,0,0,0,0,0,0,0,34416,0,0,0,0
2020,IND,Sri Lanka,India,REF,Tamil Nadu : State,V,P,0,0,0,29899,29899,0,0,0,28944,28944,58843,0,0,0,0
2020,IDN,Sri Lanka,Indonesia,ASY,"Jakarta and Surrounding Areas (Province: DKI Jakarta, Jawa Barat, Banten)",U,I,0,0,0,0,0,0,59,0,0,59,59,0,0,0,59
2020,IDN,Sri Lanka,Indonesia,ASY,Sumatera Utara : Provinsi - Province,U,I,0,0,0,0,9,0,0,0,0,0,9,9,0,9,0
2020,IDN,Sri Lanka,Indonesia,REF,"Jakarta and Surrounding Areas (Province: DKI Jakarta, Jawa Barat, Banten)",U,I,5,17,0,0,27,0,32,0,0,41,68,5,9,14,49
2020,IDN,Sri Lanka,Indonesia,REF,Sulawesi Selatan : Provinsi - Province,U,I,0,9,0,0,14,6,8,0,0,14,28,5,0,5,17
2020,IDN,Sri Lanka,Indonesia,REF,Sumatera Utara : Provinsi - Province,U,I,15,75,5,0,139,15,106,0,0,160,299,44,39,83,181
2020,IRL,Sri Lanka,Ireland,ASY,Dispersed in the country / territory,V,U,0,5,0,0,5,0,11,0,0,11,16,0,0,0,16
2020,IRL,Sri Lanka,Ireland,REF,Dispersed in the country / territory,V,U,0,6,0,0,6,0,15,0,0,15,21,0,0,0,21
2020,ISR,Sri Lanka,Israel,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,1048,0,0,0,0
2020,ITA,Sri Lanka,Italy,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0
2020,ITA,Sri Lanka,Italy,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,338,0,0,0,0
2020,JOR,Sri Lanka,Jordan,ASY,Amman : Governorate,U,I,0,6,0,0,6,0,0,0,0,0,6,0,0,0,6
2020,JOR,Sri Lanka,Jordan,REF,Amman : Governorate,U,I,0,7,0,0,7,0,0,0,0,0,7,0,0,0,7
2020,JPN,Sri Lanka,Japan,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0
2020,KEN,Sri Lanka,Kenya,REF,Rift valley/Central/Western provinces - do not use,U,I,0,0,0,0,0,0,9,0,0,9,9,0,0,0,9
2020,KOR,Sri Lanka,Republic of Korea,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0
2020,KOR,Sri Lanka,Republic of Korea,REF,Dispersed in the country / territory,U,I,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0
2020,KWT,Sri Lanka,Kuwait,ASY,Kuwait City,U,I,0,6,0,0,6,0,0,0,0,0,6,0,0,0,6
2020,LBN,Sri Lanka,Lebanon,ASY,Beirut : Mohafazah - Governorate,U,U,0,5,0,0,5,0,0,0,0,0,5,0,0,0,5
2020,LBN,Sri Lanka,Lebanon,ASY,Mount Lebanon : Mohafazah - Governorate,U,U,0,8,0,0,8,0,0,0,0,0,8,0,0,0,8
2020,LKA,Sri Lanka,Sri Lanka,IDP,Jaffna : District,V,U,0,0,0,0,0,0,0,0,0,0,23282,0,0,0,0
2020,LKA,Sri Lanka,Sri Lanka,IDP,Kilinochchi : District,V,U,0,0,0,0,0,0,0,0,0,0,942,0,0,0,0
2020,LKA,Sri Lanka,Sri Lanka,IDP,Mullaitivu : District,V,U,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0
2020,LKA,Sri Lanka,Sri Lanka,IDP,Trincomalee : District,V,U,0,0,0,0,0,0,0,0,0,0,557,0,0,0,0
2020,LKA,Sri Lanka,Sri Lanka,IDP,Vavuniya : District,V,U,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0
2020,LKA,Sri Lanka,Sri Lanka,RDP,Kilinochchi : District,V,U,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0
2020,LKA,Sri Lanka,Sri Lanka,RET,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
2020,LKA,Sri Lanka,Sri Lanka,RET,Jaffna : District,V,I,7,18,10,0,35,9,18,5,0,32,67,0,0,0,36
2020,LKA,Sri Lanka,Sri Lanka,RET,Kilinochchi : District,V,I,0,8,0,0,8,5,6,0,0,11,19,0,0,0,14
2020,LKA,Sri Lanka,Sri Lanka,RET,Mannar : District,V,I,0,10,5,0,20,5,10,5,0,20,40,5,0,5,20
2020,LKA,Sri Lanka,Sri Lanka,RET,Mullaitivu : District,V,I,0,9,0,0,9,0,0,0,0,0,9,0,0,0,9
2020,LKA,Sri Lanka,Sri Lanka,RET,Trincomalee : District,V,I,0,12,0,0,19,6,8,0,0,14,33,7,0,7,20
2020,LKA,Sri Lanka,Sri Lanka,RET,Vavuniya : District,V,I,0,7,5,0,17,5,10,6,0,21,38,5,0,5,17
2020,LTU,Sri Lanka,Lithuania,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0
2020,LTU,Sri Lanka,Lithuania,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
2020,LUX,Sri Lanka,Luxembourg,REF,Dispersed in the country / territory,V,U,0,0,0,5,5,0,0,0,0,0,5,0,0,0,0
2020,LVA,Sri Lanka,Latvia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2020,MEX,Sri Lanka,Mexico,ASY,Dispersed in the country / territory,U,I,0,5,0,0,10,0,32,0,0,32,42,5,0,5,37
2020,MEX,Sri Lanka,Mexico,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
2020,MYS,Sri Lanka,Malaysia,ASY,Kuala Lumpur : Wilayah Persekutuan - Federal territory,U,I,20,249,14,0,341,20,525,15,0,606,947,58,46,104,774
2020,MYS,Sri Lanka,Malaysia,REF,Kuala Lumpur : Wilayah Persekutuan - Federal territory,U,I,23,189,20,0,291,27,396,17,0,503,794,59,63,122,585
2020,MAR,Sri Lanka,Morocco,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2020,MLT,Sri Lanka,Malta,REF,Community,U,I,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
2020,NPL,Sri Lanka,Nepal,ASY,Kathmandu : District,U,I,6,0,0,0,6,0,0,0,0,0,6,0,0,0,0
2020,NPL,Sri Lanka,Nepal,REF,Kathmandu : District,U,I,0,7,0,0,7,5,7,0,0,12,19,0,0,0,14
2020,NLD,Sri Lanka,Netherlands (Kingdom of the),ASY,Dispersed in the country / territory,V,U,0,0,0,18,18,0,0,0,35,35,53,0,0,0,0
2020,NLD,Sri Lanka,Netherlands (Kingdom of the),REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,409,0,0,0,0
2020,NGA,Sri Lanka,Nigeria,REF,Lagos : State,U,I,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2020,NOR,Sri Lanka,Norway,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0
2020,NOR,Sri Lanka,Norway,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0
2020,NRU,Sri Lanka,Nauru,ASY,Nauru,V,C,0,5,0,0,5,0,8,0,0,8,13,0,0,0,13
2020,NRU,Sri Lanka,Nauru,ASY,Nauru,V,I,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2020,NRU,Sri Lanka,Nauru,REF,Nauru,V,C,8,20,0,0,34,8,35,0,0,50,84,6,7,13,55
2020,NRU,Sri Lanka,Nauru,REF,Nauru,V,I,0,0,0,0,0,0,18,0,0,18,18,0,0,0,18
